"uid","namedLocation","plotID","collectDate","identifiedDate","eventID","subsampleID","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks","dataQF"
"6cd2e8d7-9eda-4fef-b351-3b5c41cfdbd7","TALL_003.tickPlot.tck","TALL_003","2016-05-26T17:05Z","2017-06-06T16:00Z","TALL_003.20160526","TALL_003.20160526.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984342","TALL_003.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"8690e4f2-a044-44b9-a6dd-5f187e994c87","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617","TALL_002.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984321","TALL_002.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"fced3b49-ce42-4f69-ad44-5ab28c7e2275","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617","TALL_002.20160617.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","RNA stabilization buffer","USNMENT00984319","TALL_002.20160617.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"2f5206f0-9524-468e-b5a6-22d15ecd78c2","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617","TALL_002.20160617.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984320","TALL_002.20160617.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"90a10c10-2b4e-4ce0-a8fd-cd00f5439d22","TALL_008.tickPlot.tck","TALL_008","2016-06-17T13:57Z","2017-06-06T16:00Z","TALL_008.20160617","TALL_008.20160617.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984322","TALL_008.20160617.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"36871a93-748c-4484-b14e-dc9dbf7351d6","TALL_008.tickPlot.tck","TALL_008","2016-06-17T13:57Z","2017-06-06T16:00Z","TALL_008.20160617","TALL_008.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",15,"OK","RNA stabilization buffer","USNMENT00984323","TALL_008.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"d1b1066c-ff83-4c01-bd95-15b7f6216617","TALL_001.tickPlot.tck","TALL_001","2016-06-17T13:58Z","2017-06-05T16:00Z","TALL_001.20160617","TALL_001.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984316","TALL_001.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"a5701439-dfa4-4cec-9822-3deff7921986","TALL_006.tickPlot.tck","TALL_006","2016-06-17T15:15Z","2017-06-06T16:00Z","TALL_006.20160617","TALL_006.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984324","TALL_006.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"783d6b14-f224-4e99-a37d-7430b1183f4d","TALL_016.tickPlot.tck","TALL_016","2016-06-17T15:15Z","2017-04-17T16:00Z","TALL_016.20160617","TALL_016.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984317","TALL_016.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"286312fd-a7e1-4945-a9c2-069fbc35e573","TALL_003.tickPlot.tck","TALL_003","2016-06-17T16:20Z","2017-06-06T16:00Z","TALL_003.20160617","TALL_003.20160617.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984318","TALL_003.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"4b91b202-aa80-41cb-9e77-286eb3849523","TALL_006.tickPlot.tck","TALL_006","2016-07-12T12:12Z","2017-06-06T16:00Z","TALL_006.20160712","TALL_006.20160712.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984305","TALL_006.20160712.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,NA
"0ef46ea7-d8ff-4776-9071-2e0597b43a40","TALL_003.tickPlot.tck","TALL_003","2016-07-12T13:16Z","2017-06-06T16:00Z","TALL_003.20160712","TALL_003.20160712.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984315","TALL_003.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"fa58d1a5-8ce7-478b-a8c5-921bd5d669f7","TALL_002.tickPlot.tck","TALL_002","2016-07-12T13:55Z","2017-06-05T16:00Z","TALL_002.20160712","TALL_002.20160712.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",5,"OK","RNA stabilization buffer","USNMENT00984314","TALL_002.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"3789960b-13c9-44b9-a1db-65618d0d88d9","TALL_002.tickPlot.tck","TALL_002","2016-07-12T13:55Z","2017-06-05T16:00Z","TALL_002.20160712","TALL_002.20160712.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",2,"OK","RNA stabilization buffer","USNMENT00984313","TALL_002.20160712.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"e02836bc-58ff-4d09-bd61-956e61fcccf3","TALL_001.tickPlot.tck","TALL_001","2016-07-12T14:48Z","2017-04-17T16:00Z","TALL_001.20160712","TALL_001.20160712.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984311","TALL_001.20160712.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"008c73f3-47dc-4c4e-82db-8ffd6b0747d4","TALL_001.tickPlot.tck","TALL_001","2016-07-12T14:48Z","2017-06-05T16:00Z","TALL_001.20160712","TALL_001.20160712.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984312","TALL_001.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"20171729-1c63-497c-bfad-a1aea52f2ef7","TALL_008.tickPlot.tck","TALL_008","2016-07-12T15:30Z","2017-06-06T16:00Z","TALL_008.20160712","TALL_008.20160712.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",2,"OK","RNA stabilization buffer","USNMENT00984308","TALL_008.20160712.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"aad19bee-a3c1-465a-a690-3c7ecbb7b594","TALL_008.tickPlot.tck","TALL_008","2016-07-12T15:30Z","2017-06-06T16:00Z","TALL_008.20160712","TALL_008.20160712.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",18,"OK","RNA stabilization buffer","USNMENT00984310","TALL_008.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"ef3e3521-25f3-4e86-9698-15b1b2807e06","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-06-05T16:00Z","TALL_002.20160726","TALL_002.20160726.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",2,"OK","RNA stabilization buffer","USNMENT00984358","TALL_002.20160726.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"b5653269-c75c-47e7-8997-d2b9df57e245","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-04-19T16:00Z","TALL_002.20160726","TALL_002.20160726.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984360","TALL_002.20160726.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"ba288b87-2424-4864-b1d8-c24d50aeebb7","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-06-05T16:00Z","TALL_002.20160726","TALL_002.20160726.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984359","TALL_002.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"d91efc39-7312-444f-a158-9a7be3738a6f","TALL_008.tickPlot.tck","TALL_008","2016-07-26T14:13Z","2017-06-06T16:00Z","TALL_008.20160726","TALL_008.20160726.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",14,"OK","RNA stabilization buffer","USNMENT00984361","TALL_008.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"ea91d9a3-e8b9-43d2-8cac-c34b9005790b","TALL_008.tickPlot.tck","TALL_008","2016-07-26T14:13Z","2017-04-19T16:00Z","TALL_008.20160726","TALL_008.20160726.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984362","TALL_008.20160726.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"6519a34a-c3dd-47ae-a668-e2c98c63360d","TALL_001.tickPlot.tck","TALL_001","2016-07-26T14:46Z","2017-06-05T16:00Z","TALL_001.20160726","TALL_001.20160726.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984363","TALL_001.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"c6851b2d-a06a-4880-9f1f-d482211871c1","TALL_008.tickPlot.tck","TALL_008","2016-08-22T15:25Z","2017-06-06T16:00Z","TALL_008.20160822","TALL_008.20160822.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",15,"OK","RNA stabilization buffer","USNMENT00984364","TALL_008.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"da3cd724-62d6-4938-82c3-0bb500320469","TALL_006.tickPlot.tck","TALL_006","2016-08-22T16:15Z","2017-06-06T16:00Z","TALL_006.20160822","TALL_006.20160822.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984366","TALL_006.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"514f6260-867e-499a-b9b4-990d340570a8","TALL_006.tickPlot.tck","TALL_006","2016-08-22T16:15Z","2017-06-06T16:00Z","TALL_006.20160822","TALL_006.20160822.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984365","TALL_006.20160822.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"c3c31ba9-f4e7-4dd4-9b48-b7ce4a7544f6","TALL_002.tickPlot.tck","TALL_002","2016-08-22T16:48Z","2017-06-05T16:00Z","TALL_002.20160822","TALL_002.20160822.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",5,"OK","RNA stabilization buffer","USNMENT00984367","TALL_002.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"5b29242e-1b17-4361-8aee-f377909f0df1","TALL_002.tickPlot.tck","TALL_002","2016-08-22T16:48Z","2017-04-19T16:00Z","TALL_002.20160822","TALL_002.20160822.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984368","TALL_002.20160822.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"54345026-1e94-403f-93f3-9ffbb89d40b5","TALL_008.tickPlot.tck","TALL_008","2016-09-14T13:25Z","2017-06-06T16:00Z","TALL_008.20160914","TALL_008.20160914.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","RNA stabilization buffer","USNMENT00294218","TALL_008.20160914.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"ab8848e6-8def-4aa1-b545-7f49d272b18c","TALL_001.tickPlot.tck","TALL_001","2016-09-14T14:30Z","2017-04-10T16:00Z","TALL_001.20160914","TALL_001.20160914.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984290","TALL_001.20160914.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"f656406c-d7dc-4286-8c4e-1d28dccf5d95","TALL_001.tickPlot.tck","TALL_001","2016-09-14T14:30Z","2017-06-05T16:00Z","TALL_001.20160914","TALL_001.20160914.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",9,"OK","RNA stabilization buffer","USNMENT00984219","TALL_001.20160914.02.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"8786a58f-9134-496d-ad2e-cc2cb4579e2f","TALL_006.tickPlot.tck","TALL_006","2016-09-14T18:28Z","2017-06-06T16:00Z","TALL_006.20160914","TALL_006.20160914.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984213","TALL_006.20160914.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"cd19494c-9435-41ba-a530-81e5afed1355","TALL_006.tickPlot.tck","TALL_006","2016-09-14T18:28Z","2017-04-06T16:00Z","TALL_006.20160914","TALL_006.20160914.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984215","TALL_006.20160914.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"d90c0d52-8c02-46c8-bf5c-d78c289c57dd","TALL_008.tickPlot.tck","TALL_008","2016-09-28T13:33Z","2017-06-06T16:00Z","TALL_008.20160928","TALL_008.20160928.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",8,"OK","RNA stabilization buffer","USNMENT00984291","TALL_008.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"1a80cb87-0d76-4997-8508-fc4b8fdd2f7e","TALL_002.tickPlot.tck","TALL_002","2016-09-28T14:53Z","2017-06-06T16:00Z","TALL_002.20160928","TALL_002.20160928.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984296","TALL_002.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"e1fb0ae3-2047-4e32-a903-73c7fb8c70d0","TALL_002.tickPlot.tck","TALL_002","2016-09-28T14:53Z","2017-04-11T16:00Z","TALL_002.20160928","TALL_002.20160928.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984299","TALL_002.20160928.02.L","Arianna Gibbs","Georgia Southern University",NA,NA
"d39d3ebb-77bb-4122-aa3f-32b7a7e952ea","TALL_006.tickPlot.tck","TALL_006","2016-09-28T16:50Z","2017-06-06T16:00Z","TALL_006.20160928","TALL_006.20160928.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984292","TALL_006.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"bc1990cc-6683-492e-a6dc-835dac552c2c","TALL_001.tickPlot.tck","TALL_001","2016-09-28T18:05Z","2017-04-11T16:00Z","TALL_001.20160928","TALL_001.20160928.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984293","TALL_001.20160928.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"441ad845-1aac-4902-ba25-26f2285becb4","TALL_016.tickPlot.tck","TALL_016","2016-09-28T18:12Z","2017-04-11T16:00Z","TALL_016.20160928","TALL_016.20160928.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984295","TALL_016.20160928.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"7ee55fb5-90ab-4c62-aa35-15f729e0af98","TALL_001.tickPlot.tck","TALL_001","2016-10-17T14:12Z","2017-04-11T16:00Z","TALL_001.20161017","TALL_001.20161017.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984298","TALL_001.20161017.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
"d0162033-6071-41ae-9e2d-1c113ba06b45","TALL_001.tickPlot.tck","TALL_001","2016-10-17T14:12Z","2017-06-05T16:00Z","TALL_001.20161017","TALL_001.20161017.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984297","TALL_001.20161017.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"09d68a4e-d1df-4c78-9e51-03014772f50c","TALL_008.tickPlot.tck","TALL_008","2016-10-17T14:14Z","2017-06-06T16:00Z","TALL_008.20161017","TALL_008.20161017.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984302","TALL_008.20161017.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"80e17d1d-5831-4cd3-9dc2-a414ceb50a8a","TALL_003.tickPlot.tck","TALL_003","2016-10-17T17:36Z","2017-04-12T16:00Z","TALL_003.20161017","TALL_003.20161017.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","RNA stabilization buffer","USNMENT00984300","TALL_003.20161017.01.L","Arianna Gibbs","Georgia Southern University",NA,NA
