"subsampleID","sampleID","uid.x","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition.x","samplingProtocolVersion","measuredBy","remarks.x","dataQF.x","uid.y","identifiedDate","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount.x","sampleCondition.y","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName.x","remarks.y","dataQF.y","uid","endDate","testedDate","testingID","batchID","individualCount.y","sampleCondition","testProtocolVersion","testResult","testPathogenName","remarks","testedBy","laboratoryName.y","dataQF","startDate","controlType","criteriaMet"
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","bc006d4f-5923-488b-a225-ce760f56d8ac","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.004","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","12049af1-0d5e-49b0-b0a9-3ccb100df1bb","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","60d0a41e-0a93-4f3b-843f-fa10e08769ab","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.001","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ehrlichia ewingii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","e0a37516-5b32-4060-a3a8-517f75fbf5bc","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.003","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","cb4cced4-0c54-4331-a899-e713c540da41","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.007","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia miyamotoi",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","a03bc3f4-bde8-4976-94c2-2398aa3f70af","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.007","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Ixodes pacificus",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","d38659cc-78ee-4d4a-bbf2-881c41f5e53e","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.002","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","07fce430-545d-468c-87e0-b621ea5e7ae4","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.010","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","a8984186-179d-49d8-b308-992c38f235d6","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.007","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia burgdorferi sensu lato",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","243ab49a-cc4b-4016-a5ca-8856c21c8de5","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Positive","HardTick DNA Quality",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","2dbdbc4f-27eb-469c-a894-6fb763f70a40","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.004","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","da35285c-1c18-4ce4-9029-939a79d11d9b","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.008","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Rickettsia rickettsii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","6300bb9a-046b-440b-b3f3-f523c4d6ae14","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.006","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","b59b3eb0-ea27-4829-b2d8-3cfc730a3b44","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.005","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","74fc8377-013e-4c11-bdf8-f24b77badc25","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.009","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia miyamotoi",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","cddeb78c-1c11-4ec2-ba53-e6356c87c302","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.002","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia mayonii",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","e7895479-71de-44f1-aac0-3847b28b8686","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.010","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Ehrlichia muris-like",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","968d9a14-56fb-49ae-84d3-fc84bad16482","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.003","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Babesia microti",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","5b1f233b-f3be-46bc-9745-3feb9f230596","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.001","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","Negative","Anaplasma phagocytophilum",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
"TALL_001.20140711.AMBAME.N","TALL_001.20140711","80912cb5-4256-4364-976b-7097eb790b27","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2014-07-11T12:55Z","TALL.2014.27",NA,"drag",160,"Y",2,11,0,"No known compromise","NEON.DOC.014045vD","xGLaav61JvszIdtvJEdR0g==","","legacyData","fdcff068-9f26-4582-9bb6-bfc4a03c2041","2015-02-27T12:00Z","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",11,"OK","95% ethanol","125248",NA,"Philip Panhorst","Georgia Southern University",NA,"legacyData","7e6f2adc-3b91-4f4a-ba97-db350a95bff8","2014-07-11T13:25Z","2017-03-24","TALL_001.20140711.AMBAME.N.T.003","NEON_20170227",1,"OK","UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf","","Borrelia miyamotoi",NA,"wK9iiuBPE+pQoUpsMlAp9A==","University of Massachusetts Laboratory of Medical Zoology","legacyData",NA,NA,NA
