"individualID","namedLocation","domainID","siteID","uid.x","date.x","eventID.x","plotID.x","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","points","uid.y","date.y","eventID.y","plotID.y","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","cfcOnlyTag","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y","api.utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","api.elevation","adjElevationUncertainty"
"NEON.PLA.D16.WREF.05232","WREF_087.basePlot.vst","D16","WREF","ba448280-5a30-4156-907a-e2060b4c65e4","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",4.7,130,4.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","07a3b8c4-4aaf-4fbf-92d1-2325a91c6b09","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05232","WREF_087.basePlot.vst","D16","WREF","71a397f8-83f8-4e5a-8182-3b8d05adf57a","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",3.2,130,4.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","07a3b8c4-4aaf-4fbf-92d1-2325a91c6b09","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05233","WREF_087.basePlot.vst","D16","WREF","1a74f853-34f6-4508-b169-afbc97190319","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Standing dead",1.8,130,1.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","bed864d1-741f-423b-8cf0-54b2d2abf1b2","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05234","WREF_087.basePlot.vst","D16","WREF","4f2dbdb3-e911-4f10-b3c2-01f1f8ae4d6d","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",7.5,130,3.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","398fa409-53fa-4562-8493-2c2a45fe35fd","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05235","WREF_087.basePlot.vst","D16","WREF","f1bd13e0-9802-48fe-90af-e3645c11455e","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",4.2,130,3.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","36814a2e-62ff-4509-a4ab-f3268863ec12","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05235","WREF_087.basePlot.vst","D16","WREF","46aa0699-f909-4a15-8250-6d02b62f55e0","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",5.7,130,3.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","36814a2e-62ff-4509-a4ab-f3268863ec12","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05236","WREF_087.basePlot.vst","D16","WREF","5ed2153e-aaf6-49e7-9eb0-9a8a8b25fb75","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",3.3,130,1.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","fab41c7a-6399-436e-b774-95eb9041225a","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05237","WREF_087.basePlot.vst","D16","WREF","9b8ec8c6-0265-41bf-ad06-e92742af4719","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",4.9,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","f21e9e74-5374-44e5-ace0-3f1f42c87374","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05237","WREF_087.basePlot.vst","D16","WREF","4e6bbf11-002f-4724-b1aa-547d299280ed","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Standing dead",2.6,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","f21e9e74-5374-44e5-ace0-3f1f42c87374","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05237","WREF_087.basePlot.vst","D16","WREF","4b590628-3a08-4b06-880c-0ae21f9945bc","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Standing dead",3.9,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","f21e9e74-5374-44e5-ace0-3f1f42c87374","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05237","WREF_087.basePlot.vst","D16","WREF","510770f2-a225-428d-88c0-c642e4bbf6cf","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",4.1,130,5.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","f21e9e74-5374-44e5-ace0-3f1f42c87374","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ACCI","Acer circinatum Pursh","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05238","WREF_087.basePlot.vst","D16","WREF","78d737d7-a2ed-42d6-adb0-a05e9477f1e4","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Live",5.1,130,3.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","e20ae399-34b7-4971-9372-f60543b741ac","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05239","WREF_087.basePlot.vst","D16","WREF","ccc73036-de20-45df-8fb9-f8b4328e5fa6","2017-10-31","vst_WREF_2017","WREF_087","ok","single bole tree","Live, broken bole",35.2,130,25.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.25","8e47ecde-e750-468c-9b26-0be993fbdbb9","2017-10-31","vst_WREF_2017","WREF_087",23,2,25,4,305.9,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075504.73101421,580519.46911716,0.83,45.828382,-121.963288,404.07,1.33
"NEON.PLA.D16.WREF.05240","WREF_087.basePlot.vst","D16","WREF","9a2e4fe0-2934-4686-82cc-310963eae823","2017-10-31","vst_WREF_2017","WREF_087","ok","single bole tree","Live",26.6,130,33.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.25","e932d281-0568-45bd-9525-0c0bafac94e8","2017-10-31","vst_WREF_2017","WREF_087",23,2,25,2.3,351,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075504.65720796,580522.349484452,0.83,45.828382,-121.963288,404.07,1.33
"NEON.PLA.D16.WREF.05241","WREF_087.basePlot.vst","D16","WREF","1756aeda-8702-4f43-b85e-3bc96d40dbef","2017-10-31","vst_WREF_2017","WREF_087","ok","single bole tree","Live",24.7,130,17.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.25","cfddb728-d2ca-4e1a-89a3-e81140fcb356","2017-10-31","vst_WREF_2017","WREF_087",23,2,25,3,356.2,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075505.37892918,580522.510462021,0.83,45.828382,-121.963288,404.07,1.33
"NEON.PLA.D16.WREF.05242","WREF_087.basePlot.vst","D16","WREF","875e4b23-5628-433f-bfb3-b6e4682f89d0","2017-10-31","vst_WREF_2017","WREF_087","ok","single bole tree","Standing dead",22,130,17.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.25","c7cd1bc6-fa75-43e2-96ef-71e9ad1a4909","2017-10-31","vst_WREF_2017","WREF_087",23,2,25,4.6,340.7,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075506.72700916,580521.188917515,0.83,45.828382,-121.963288,404.07,1.33
"NEON.PLA.D16.WREF.05243","WREF_087.basePlot.vst","D16","WREF","7fa73c88-ddbc-48a0-90f8-3e718cdbcfd5","2017-10-31","vst_WREF_2017","WREF_087","ok","small tree","Standing dead",2.8,132,2.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","faecf336-26e3-4336-a85c-eac198848802","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05244","WREF_087.basePlot.vst","D16","WREF","879756c8-1baf-4df6-9f84-d74288146d9e","2017-10-31","vst_WREF_2017","WREF_087","ok","sapling","Standing dead",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_087.basePlot.vst.NA","ddc16905-a3e0-4831-8476-28fde6b60f52","2017-10-31","vst_WREF_2017","WREF_087",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.05283","WREF_085.basePlot.vst","D16","WREF","faa45417-fd68-4f33-b95c-2ac28a2796c1","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live, broken bole",39.3,130,29.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","a0c94e5b-68ca-4486-ae27-83f8ef8ece03","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,9.9,341.5,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075771.43203874,580696.572694278,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05284","WREF_085.basePlot.vst","D16","WREF","6b4fd762-2452-45f5-b4fd-8ead7459da14","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",11,132,7.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","5bfc0adb-e6f4-4c46-98d3-c7ceb9401cbb","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,14.6,272.2,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075762.60409656,580685.124771796,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05285","WREF_085.basePlot.vst","D16","WREF","134e190d-452e-4a7d-8bc2-a9d26e11138c","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",21.6,130,16.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","a620e476-cc41-4b69-ab79-8edb00e106aa","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,16.3,284.1,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075766.01455924,580683.905096527,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05286","WREF_085.basePlot.vst","D16","WREF","4ec20bea-7435-4dca-b655-d571e1ed6c5e","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",55.5,130,34.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","f33150ad-45fd-4cc9-9559-db2d55483bf5","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,15.3,284.4,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075765.84858982,580684.894688011,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05287","WREF_085.basePlot.vst","D16","WREF","288d8ce9-bb72-401c-849d-e1ccce76d98b","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",53,130,37.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","ebe3b2a3-703a-41e5-b1e7-cab7f185be61","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,11.1,303.3,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075768.13778783,580690.436548665,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05288","WREF_085.basePlot.vst","D16","WREF","78ac2f14-2dce-4a1a-b268-6bc44c36e197","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",11.7,130,9.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","4eda3eb1-ff7c-4f01-9b47-ba3af501768f","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,7.6,308.9,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075766.81615379,580693.799362447,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05289","WREF_085.basePlot.vst","D16","WREF","3abeec61-f391-44a3-92c0-c3895abf7090","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",15,130,13.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","b68c4cf9-a00e-47e3-baf4-0e89723e5330","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,10.5,282.4,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075764.29835549,580689.458951454,0.8,45.830698,-121.960966,388.52,1.31
"NEON.PLA.D16.WREF.05290","WREF_085.basePlot.vst","D16","WREF","d69ec71b-b6ce-4f05-ab0f-b1b0d5a37c79","2017-10-30","vst_WREF_2017","WREF_085","ok","single bole tree","Live",11.2,130,8.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","legacyData","WREF_085.basePlot.vst.43","6dcba21b-4f9a-48a2-a11d-ba1715122905","2017-10-30","vst_WREF_2017","WREF_085",41,NA,43,9.8,278.5,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","XF7+6w3ZdG4dkrdZbAxOAZtdZV1tlY7Km4jqFmsFyAs=","48hv/AdwGIWPxDZycz1ek5cEK4FFchT/Bxrpsdm6akk=",NA,"10N",5075763.49216678,580690.021654915,0.8,45.830698,-121.960966,388.52,1.31
